time,large1,dense1,large2,dense2,copy_on_write,run_containers,amalgamation,gcc_optimization,avx_enabled,size1,universe1,size2,universe2
0.00345516,True,True,True,False,False,False,True,True,True,1048585,1572880,1048568,67108358
0.00258017,True,False,True,True,True,False,True,True,False,1048583,67109320,1048574,1572861
0.00327396,True,False,True,True,False,False,True,True,True,1048574,67108742,1048574,1572862
0.00014091,True,True,True,False,True,True,True,True,True,1048586,1572880,1048572,67108608
0.00507808,True,True,True,True,False,False,False,True,True,1048573,1572869,1048586,1572887
0.00359702,True,False,True,False,True,True,True,True,False,1048568,67108353,1048571,67108544
0.00485802,True,True,True,True,False,False,True,True,False,1048569,1572854,1048573,1572861
0.00339508,True,True,True,False,False,False,True,True,False,1048578,1572870,1048579,67109061
0.000983,True,True,True,False,False,True,False,True,True,1048574,1572869,1048566,67108230
0.01121998,True,False,True,False,True,True,False,True,False,1048586,67109510,1048579,67109062
0.00239801,True,True,True,False,True,False,False,True,False,1048577,1572867,1048571,67108548
0.00357008,True,False,True,False,True,False,False,True,True,1048584,67109383,1048575,67108800
0.00011897,True,False,True,True,True,True,False,True,False,1048570,67108482,1048575,1572872
0.00087118,True,False,True,True,False,True,True,True,True,1048583,67109320,1048572,1572868
0.0026741,True,False,True,True,True,False,True,True,True,1048575,67108800,1048570,1572862
0.00360584,True,False,True,False,False,True,True,True,False,1048576,67108873,1048577,67108937
0.0008719,True,True,True,False,False,True,True,True,True,1048567,1572852,1048580,67109121
0.00365496,True,False,True,False,False,True,False,True,True,1048566,67108233,1048586,67109505
0.000108,True,False,True,True,True,True,False,True,True,1048576,67108870,1048574,1572870
0.00270295,True,False,True,True,True,False,False,True,True,1048574,67108739,1048577,1572869
0.00100803,True,True,True,False,False,True,False,True,False,1048584,1572879,1048580,67109124
0.00358701,True,False,True,False,False,False,True,True,True,1048576,67108869,1048582,67109255
0.00078797,True,False,True,True,False,True,False,True,True,1048572,67108612,1048579,1572874
0.00014305,True,False,True,True,True,True,True,True,True,1048578,67109000,1048585,1572881
0.00013304,True,True,True,False,True,True,True,True,False,1048580,1572878,1048574,67108744
0.00087309,True,True,True,False,False,True,True,True,False,1048584,1572877,1048569,67108419
3.481e-05,True,True,True,True,True,True,True,True,True,1048577,1572866,1048566,1572855
0.00351095,True,False,True,False,False,False,True,True,False,1048572,67108611,1048580,67109129
0.00951695,True,False,True,False,False,False,False,True,False,1048580,67109130,1048568,67108360
0.00017405,True,True,True,False,True,True,False,True,False,1048583,1572884,1048573,67108680
0.00500798,True,True,True,True,True,False,True,True,False,1048570,1572860,1048585,1572884
0.0025661,True,False,True,True,True,False,True,True,False,1048566,67108225,1048572,1572862
0.00025606,True,True,True,False,True,True,False,True,False,1048573,1572867,1048578,67109002
0.00071192,True,False,True,True,False,True,False,True,True,1048573,67108675,1048575,1572862
4.387e-05,True,True,True,True,True,True,False,True,False,1048584,1572883,1048583,1572883
0.00993013,True,False,True,False,False,True,False,True,False,1048578,67108992,1048583,67109316
0.00371003,True,False,True,False,True,False,False,True,True,1048578,67108997,1048581,67109190
0.01001215,True,False,True,False,True,True,False,True,False,1048584,67109381,1048586,67109511
0.00012898,True,False,True,True,True,True,False,True,False,1048568,67108359,1048576,1572869
0.00381994,True,False,True,False,True,True,False,True,True,1048585,67109445,1048576,67108870
0.00533199,True,False,True,False,True,False,True,True,True,1048575,67108810,1048581,67109192
0.00496221,True,True,True,True,False,False,True,True,True,1048571,1572859,1048569,1572854
0.00563693,True,False,True,True,False,False,True,True,False,1048567,67108294,1048577,1572870
0.00340199,True,False,True,False,False,False,True,True,False,1048577,67108930,1048583,67109321
0.0036211,True,False,True,False,False,True,True,True,True,1048579,67109059,1048576,67108868
0.00254703,True,False,True,True,True,False,False,True,True,1048578,67108994,1048566,1572855
0.00992703,True,False,True,False,False,False,False,True,False,1048573,67108681,1048579,67109060
0.00077081,True,False,True,True,False,True,False,True,False,1048568,67108356,1048573,1572866
0.00358701,True,False,True,False,False,True,False,True,True,1048571,67108548,1048575,67108801
0.00098014,True,True,True,False,False,True,True,True,True,1048580,1572879,1048573,67108674
0.00065613,True,False,True,True,False,True,True,True,False,1048574,67108740,1048584,1572880
3.886e-05,True,True,True,True,False,True,True,True,True,1048578,1572873,1048581,1572881
0.00013995,True,True,True,False,True,True,True,True,True,1048573,1572864,1048569,67108421
