time,size1,density1,universe1,size2,density2,universe2
0.06945586,28615298,0.04,715382450,32273144,0.04,806828600
0.00390792,574440,0.1,5744400,10729777,0.1,107297770
0.01238585,4667185,0.1,46671850,31752903,0.1,317529030
0.05669498,22129548,0.04,553238700,29976873,0.04,749421825
5.913e-05,13833319,0.999,13847166,2100762,0.999,2102864
0.00022292,34306037,0.999,34340377,12068009,0.999,12080089
0.00093889,18034490,0.5,36068980,25137356,0.5,50274712
0.02234817,4757654,0.04,118941350,22810429,0.04,570260725
0.00071883,5342465,0.5,10684930,23140193,0.5,46280386
0.02486706,7030253,0.04,175756325,20649119,0.04,516227975
0.00625396,4740332,0.1,47403320,16016857,0.1,160168570
0.00131416,31718830,0.5,63437660,28204165,0.5,56408330
0.00022197,11481189,0.999,11492681,38997233,0.999,39036269
0.02360082,68789,0.01,6878900,27148196,0.01,2714819600
0.00543809,12848429,0.1,128484290,6037945,0.1,60379450
0.02653098,21699933,0.01,2169993300,3554874,0.01,355487400
0.00509691,5798970,0.1,57989700,12573099,0.1,125730990
0.00107002,14815765,0.5,29631530,29268194,0.5,58536388
0.00021005,11661127,0.999,11672799,29609411,0.999,29639050
0.04544497,35765010,0.01,3576501000,6947162,0.01,694716200
0.04122591,24713609,0.04,617840225,14705812,0.04,367645300
0.00080299,21812609,0.5,43625218,14477172,0.5,28954344
0.00029492,1469941,0.5,2939882,11340681,0.5,22681362
0.06218004,29319410,0.04,732985250,25182796,0.04,629569900
0.01378298,33054155,0.1,330541550,6698193,0.1,66981930
0.00214696,1740263,0.1,17402630,5712240,0.1,57122400
0.00014806,7233115,0.999,7240355,28964873,0.999,28993866
0.01559806,23454997,0.1,234549970,34814791,0.1,348147910
0.06567693,33569892,0.04,839247300,22869991,0.04,571749775
0.00048494,15717707,0.5,31435414,4919409,0.5,9838818
0.081954,34140039,0.04,853500975,36699568,0.04,917489200
0.02666497,7858009,0.04,196450225,21423099,0.04,535577475
0.00539398,8818050,0.1,88180500,12393595,0.1,123935950
0.03674388,27540605,0.04,688515125,11307826,0.04,282695650
0.01192093,5911298,0.1,59112980,30282511,0.1,302825110
0.01375008,31930931,0.1,319309310,13428552,0.1,134285520
0.00027585,21956560,0.999,21978538,17715475,0.999,17733208
0.07040501,38598877,0.01,3859887700,15478722,0.01,1547872200
0.05811691,22517567,0.04,562939175,31234927,0.04,780873175
0.03344107,21990722,0.01,2199072200,6878841,0.01,687884100
0.00992107,21083514,0.1,210835140,21515712,0.1,215157120
0.00109816,3562290,0.5,7124580,34234312,0.5,68468624
0.00067592,23460258,0.5,46920516,1067210,0.5,2134420
0.00024915,13796297,0.999,13810107,37599024,0.999,37636660
0.00016403,7853318,0.999,7861179,29476038,0.999,29505543
0.00011611,37875288,0.999,37913201,3553991,0.999,3557548
0.00045681,15459372,0.5,30918744,3631647,0.5,7263294
0.05718207,31642859,0.04,791071475,21894383,0.04,547359575
0.05392194,9459695,0.01,945969500,38439968,0.01,3843996800
0.07331896,19364342,0.01,1936434200,30390756,0.01,3039075600
0.00029588,19772955,0.999,19792747,19519148,0.999,19538686
0.01498103,5190776,0.04,129769400,9926138,0.04,248153450
1.907e-05,3743676,0.999,3747423,672678,0.999,673351
0.00034189,9791387,0.5,19582774,8726508,0.5,17453016
0.02525401,7228375,0.04,180709375,21184838,0.04,529620950
0.01551604,34404272,0.1,344042720,23552361,0.1,235523610
0.00070715,12013656,0.5,24027312,20522198,0.5,41044396
0.00063396,17577420,0.5,35154840,13438851,0.5,26877702
0.00121498,16994320,0.5,33988640,32354103,0.5,64708206
0.00043607,14395741,0.5,28791482,4142605,0.5,8285210
0.01663113,37147612,0.1,371476120,26373936,0.1,263739360
0.00120497,37315816,0.5,74631632,5092164,0.5,10184328
0.00029182,19428710,0.999,19448158,19052648,0.999,19071719
0.00101614,7615850,0.5,15231700,30203555,0.5,60407110
5.603e-05,2861112,0.999,2863975,7868609,0.999,7876485
0.01647305,13316980,0.1,133169800,39689385,0.1,396893850
0.01540089,34563704,0.1,345637040,22824136,0.1,228241360
0.05619621,22500703,0.04,562517575,28535324,0.04,713383100
0.00038314,37584145,0.999,37621766,23818954,0.999,23842796
7.606e-05,7257343,0.999,7264607,4260046,0.999,4264310
0.00025916,16717621,0.999,16734355,18189136,0.999,18207343
0.06686306,14432666,0.01,1443266600,38002417,0.01,3800241700
0.00126386,37695863,0.5,75391726,7184938,0.5,14369876
0.03385305,11772561,0.01,1177256100,10215761,0.01,1021576100
4.578e-05,11204783,0.999,11215998,1575388,0.999,1576964
0.01745415,25089579,0.04,627239475,799762,0.04,19994050
0.04174805,9287329,0.04,232183225,38936852,0.04,973421300
0.00127196,10181165,0.5,20362330,36228540,0.5,72457080
0.00026083,16407341,0.999,16423764,25913981,0.999,25939920
0.00031805,8894180,0.5,17788360,6582065,0.5,13164130
0.01608205,38856444,0.1,388564440,5305242,0.1,53052420
0.06776595,26931066,0.04,673276650,33027525,0.04,825688125
0.03175306,16678894,0.04,416972350,12516042,0.04,312901050
0.06419802,18715457,0.01,1871545700,24149406,0.01,2414940600
0.01640797,39582565,0.1,395825650,9045602,0.1,90456020
0.01045394,22429611,0.1,224296110,21439208,0.1,214392080
0.01560903,22016342,0.1,220163420,35876952,0.1,358769520
0.00940919,21237999,0.1,212379990,14995137,0.1,149951370
0.03162718,36434258,0.01,3643425800,2008324,0.01,200832400
0.0203619,8743215,0.04,218580375,8797307,0.04,219932675
0.04775715,39831371,0.04,995784275,13072032,0.04,326800800
0.00150299,38628529,0.5,77257058,24676639,0.5,49353278
0.00115919,1616835,0.5,3233670,36250261,0.5,72500522
0.06833696,32344491,0.04,808612275,27935898,0.04,698397450
0.03626895,13233695,0.04,330842375,22117536,0.04,552938400
0.04793406,31962970,0.04,799074250,16122370,0.04,403059250
0.03420496,13945826,0.01,1394582600,9575921,0.01,957592100
0.01320386,18862521,0.04,471563025,535108,0.04,13377700
0.02700996,29820511,0.04,745512775,4291538,0.04,107288450
0.00053811,20528085,0.5,41056170,2370726,0.5,4741452
0.00022888,1604550,0.5,3209100,9069415,0.5,18138830
0.00035,28714787,0.999,28743530,22335548,0.999,22357905
0.01130581,9512905,0.1,95129050,27838230,0.1,278382300
0.00032711,23338146,0.999,23361507,21333339,0.999,21354693
4.506e-05,24107908,0.999,24132040,148448,0.999,148596
0.01715493,20665587,0.1,206655870,39541641,0.1,395416410
7.391e-05,618015,0.999,618633,37542321,0.999,37579900
0.00020599,11269202,0.999,11280482,30440853,0.999,30471324
0.06929994,27580862,0.04,689521550,34747733,0.04,868693325
0.00834012,19344048,0.1,193440480,9680227,0.1,96802270
0.03908587,10622969,0.01,1062296900,16218943,0.01,1621894300
0.01146388,26342999,0.1,263429990,14354043,0.1,143540430
0.03418207,34671677,0.04,866791925,7545143,0.04,188628575
0.00081706,27550331,0.5,55100662,3557625,0.5,7115250
0.04430103,24660261,0.01,2466026100,9917124,0.01,991712400
0.00877905,22832107,0.1,228321070,890553,0.1,8905530
0.00016499,7950364,0.999,7958322,34430176,0.999,34464640
0.04735994,20578491,0.01,2057849100,13294181,0.01,1329418100
7.51e-05,17914895,0.999,17932827,2963400,0.999,2966366
0.00025702,16478322,0.999,16494816,23826941,0.999,23850791
8.202e-05,5207480,0.999,5212692,5755370,0.999,5761131
5.507e-05,22524404,0.999,22546950,1130896,0.999,1132028
0.01878309,38538091,0.1,385380910,39381001,0.1,393810010
0.00327706,6001991,0.1,60019910,7518986,0.1,75189860
0.09771299,32430215,0.01,3243021500,37399757,0.01,3739975700
0.00083208,3413918,0.5,6827836,27599191,0.5,55198382
0.0008769,1980295,0.5,3960590,28331904,0.5,56663808
0.01678586,14128223,0.1,141282230,39997882,0.1,399978820
0.00922608,12844321,0.1,128443210,21577773,0.1,215777730
0.01810002,39424276,0.1,394242760,32076063,0.1,320760630
0.05165911,18743847,0.04,468596175,31419267,0.04,785481675
0.00740981,5002550,0.1,50025500,18792005,0.1,187920050
0.02674699,37783399,0.04,944584975,1201310,0.04,30032750
0.00138187,36528446,0.5,73056892,20411218,0.5,40822436
0.06828403,25203182,0.04,630079550,39475763,0.04,986894075
0.00095892,29081232,0.5,58162464,6234859,0.5,12469718
0.00024009,13503921,0.999,13517438,33558011,0.999,33591602
4.601e-05,2358826,0.5,4717652,150896,0.5,301792
0.02194881,1609893,0.01,160989300,22798889,0.01,2279888900
0.00055599,2468224,0.5,4936448,19729662,0.5,39459324
0.09272003,35070468,0.01,3507046800,30416547,0.01,3041654700
0.00367689,3364524,0.1,33645240,9348758,0.1,93487580
0.0328691,4698672,0.04,117466800,37807896,0.04,945197400
0.009238,1577651,0.1,15776510,24528994,0.1,245289940
0.01073313,10803233,0.1,108032330,26099015,0.1,260990150
0.00010109,4041628,0.999,4045673,26573216,0.999,26599815
0.001055,28800035,0.5,57600070,17310319,0.5,34620638
0.00014496,8378388,0.999,8386774,16796840,0.999,16813653
0.06041408,21002604,0.04,525065100,36845343,0.04,921133575
0.07710004,37874610,0.01,3787461000,18258039,0.01,1825803900
0.00100279,3737577,0.5,7475154,30952777,0.5,61905554
0.00078797,21125791,0.5,42251582,15835264,0.5,31670528
0.01359987,32244576,0.1,322445760,11178415,0.1,111784150
0.00882912,21244098,0.1,212440980,6981517,0.1,69815170
0.00658703,6429201,0.1,64292010,16407576,0.1,164075760
0.00537491,6683129,0.04,167078225,811906,0.04,20297650
0.00021505,13457965,0.999,13471436,19380495,0.999,19399894
0.00159121,39505947,0.5,79011894,27836830,0.5,55673660
0.00017881,10539389,0.999,10549938,21263328,0.999,21284612
0.02777791,21777052,0.01,2177705200,4326818,0.01,432681800
0.00036097,22306811,0.999,22329140,36808199,0.999,36845044
0.01475596,28114202,0.1,281142020,31810946,0.1,318109460
0.00417995,10223749,0.1,102237490,3777850,0.1,37778500
0.00680304,15625392,0.1,156253920,9392915,0.1,93929150
0.01581597,18998888,0.04,474972200,2048572,0.04,51214300
0.03787804,10565781,0.01,1056578100,15353769,0.01,1535376900
0.00082302,26426201,0.5,52852402,3861736,0.5,7723472
0.00076199,4112320,0.5,8224640,25433335,0.5,50866670
0.07357597,30355164,0.04,758879100,33898605,0.04,847465125
0.02036405,10758597,0.04,268964925,8069185,0.04,201729625
0.00950694,9443198,0.1,94431980,23093576,0.1,230935760
0.06142616,21256693,0.04,531417325,39105632,0.04,977640800
0.00927711,22530456,0.1,225304560,5870983,0.1,58709830
0.00281692,6673271,0.1,66732710,4631726,0.1,46317260
0.08322501,28783199,0.01,2878319900,27889384,0.01,2788938400
0.00133419,159219,0.1,1592190,4018405,0.1,40184050
0.01101184,10248106,0.01,1024810600,938846,0.01,93884600
0.01663589,39400834,0.1,394008340,10927266,0.1,109272660
0.01487589,34315957,0.1,343159570,14976436,0.1,149764360
0.01252913,6981202,0.04,174530050,4855985,0.04,121399625
0.00017095,9058988,0.999,9068056,24188353,0.999,24212565
0.01191592,13071252,0.1,130712520,28309766,0.1,283097660
0.00060701,819798,0.1,8197980,1864571,0.1,18645710
0.00531602,7526645,0.1,75266450,12714664,0.1,127146640
0.04133701,36896154,0.01,3689615400,5255754,0.01,525575400
0.000319,18623974,0.999,18642616,39438962,0.999,39478440
0.08561492,34350312,0.01,3435031200,24156311,0.01,2415631100
0.00723195,14692429,0.1,146924290,16045469,0.1,160454690
0.05848289,14241249,0.01,1424124900,28895744,0.01,2889574400
0.05535197,38934510,0.04,973362750,17723162,0.04,443079050
7.701e-05,11410909,0.999,11422331,3895837,0.999,3899736
0.00131488,6207752,0.5,12415504,38179814,0.5,76359628
0.00018787,31942757,0.999,31974731,9546810,0.999,9556366
0.06507802,28234058,0.04,705851450,27546454,0.04,688661350
0.07006907,21198001,0.01,2119800100,24525302,0.01,2452530200
0.00045991,13396451,0.5,26792902,9537286,0.5,19074572
0.08888197,34652242,0.01,3465224200,26334590,0.01,2633459000
0.01079202,26261868,0.1,262618680,4149451,0.1,41494510
0.00021291,11107731,0.999,11118849,36758894,0.999,36795689
0.08977103,29330609,0.01,2933060900,31760024,0.01,3176002400
0.00047183,13251381,0.5,26502762,9712171,0.5,19424342
0.010952,7178657,0.1,71786570,27446132,0.1,274461320
0.00053096,10770137,0.5,21540274,16075434,0.5,32150868
0.00017405,10338428,0.999,10348776,17214066,0.999,17231297
0.00054312,39432218,0.999,39471689,35817902,0.999,35853755
0.04735208,10482312,0.01,1048231200,26026556,0.01,2602655600
0.000103,27802082,0.999,27829911,3798059,0.999,3801860
0.0378859,24703401,0.04,617585025,12741290,0.04,318532250
0.016186,35785598,0.1,357855980,27868776,0.1,278687760
0.05153489,15362945,0.04,384073625,39655759,0.04,991393975
0.03291202,7930529,0.04,198263225,30848097,0.04,771202425
0.06747079,34825750,0.04,870643750,26649319,0.04,666232975
0.01479316,23158852,0.04,578971300,134507,0.04,3362675
0.00110793,27752527,0.5,55505054,23236691,0.5,46473382
0.00060105,39713789,0.999,39753542,39920671,0.999,39960631
0.01141191,27330116,0.1,273301160,6702486,0.1,67024860
0.08729196,33117077,0.01,3311707700,26296790,0.01,2629679000
0.0001719,38703180,0.999,38741921,7147533,0.999,7154687
0.00060797,11912038,0.5,23824076,17670091,0.5,35340182
0.04431415,17991440,0.04,449786000,21513327,0.04,537833175
0.01700401,37239042,0.1,372390420,26876443,0.1,268764430
0.01451993,36765912,0.1,367659120,1132384,0.1,11323840
0.00061202,7479918,0.5,14959836,19846583,0.5,39693166
0.00014496,23704226,0.999,23727953,7193455,0.999,7200655
0.03045893,10161099,0.04,254027475,20620048,0.04,515501200
0.066046,35960818,0.04,899020450,24502906,0.04,612572650
0.0002172,24934948,0.999,24959907,12239075,0.999,12251326
0.04049706,36443119,0.04,911077975,9474504,0.04,236862600
0.00035095,22275798,0.999,22298096,30867824,0.999,30898722
0.03612995,3998804,0.01,399880400,35792558,0.01,3579255800
0.00015306,6981969,0.5,13963938,1218266,0.5,2436532
0.04780817,35161022,0.01,3516102200,8263299,0.01,826329900
0.01494598,37007552,0.1,370075520,2088538,0.1,20885380
0.01579595,33268709,0.1,332687090,33389094,0.1,333890940
0.01347494,32507023,0.1,325070230,7653193,0.1,76531930
0.00026917,19216184,0.999,19235419,16862806,0.999,16879685
0.09090114,39909154,0.04,997728850,38173898,0.04,954347450
0.00023484,2795094,0.5,5590188,8668944,0.5,17337888
0.00956607,14426747,0.1,144267470,22044622,0.1,220446220
0.00024819,34728880,0.999,34763643,13346931,0.999,13360291
0.01134992,29018764,0.1,290187640,1212041,0.1,12120410
0.00123,34832510,0.5,69665020,15427575,0.5,30855150
0.05865216,18573025,0.01,1857302500,19403012,0.01,1940301200
0.08358407,29072487,0.01,2907248700,27727163,0.01,2772716300
0.02292705,18993465,0.01,1899346500,2231222,0.01,223122200
0.01456308,32097303,0.1,320973030,24255153,0.1,242551530
0.03544307,10563354,0.04,264083850,28251959,0.04,706298975
0.03828001,27861109,0.01,2786110900,6288502,0.01,628850200
0.03522015,9364108,0.04,234102700,30407189,0.04,760179725
0.04010415,5885235,0.01,588523500,33947193,0.01,3394719300
0.0586009,34895417,0.04,872385425,21231033,0.04,530775825
0.08858514,38489958,0.01,3848995800,21342218,0.01,2134221800
0.02074909,32801645,0.04,820041125,484045,0.04,12101125
0.02926803,2395913,0.01,239591300,27317721,0.01,2731772100
0.02662992,27063879,0.04,676596975,5771738,0.04,144293450
0.01032186,25242326,0.1,252423260,4293847,0.1,42938470
