class,time,size1,density1,universe1,size2,density2,universe2
sortedset,2.2698850631713867,9312939,0.5,18625878,3345868,0.5,6691736
pyroaring,0.0002925395965576172,9312939,0.5,18625878,3345868,0.5,6691736
cyroaring,0.00026035308837890625,4201261,0.5,8402522,8924571,0.5,17849142
set,0.34324216842651367,4201261,0.5,8402522,8924571,0.5,17849142
pyroaring,0.00026488304138183594,4201261,0.5,8402522,8924571,0.5,17849142
sortedset,2.3860092163085938,4201261,0.5,8402522,8924571,0.5,17849142
set,0.19604086875915527,7569599,0.04,189239975,471461,0.04,11786525
pyroaring,0.002595663070678711,7569599,0.04,189239975,471461,0.04,11786525
sortedset,5.66192364692688,7569599,0.04,189239975,471461,0.04,11786525
cyroaring,0.009375810623168945,7569599,0.04,189239975,471461,0.04,11786525
sortedset,1.0887939929962158,8732950,0.999,8741691,1888664,0.999,1890554
set,0.11431503295898438,8732950,0.999,8741691,1888664,0.999,1890554
cyroaring,3.0517578125e-05,8732950,0.999,8741691,1888664,0.999,1890554
pyroaring,4.673004150390625e-05,8732950,0.999,8741691,1888664,0.999,1890554
pyroaring,0.0050280094146728516,3424086,0.01,342408600,1979907,0.01,197990700
cyroaring,0.01780986785888672,3424086,0.01,342408600,1979907,0.01,197990700
set,0.17592215538024902,3424086,0.01,342408600,1979907,0.01,197990700
sortedset,3.2791271209716797,3424086,0.01,342408600,1979907,0.01,197990700
cyroaring,2.5510787963867188e-05,8382833,0.999,8391224,356770,0.999,357127
sortedset,1.4075374603271484,8382833,0.999,8391224,356770,0.999,357127
pyroaring,2.9802322387695312e-05,8382833,0.999,8391224,356770,0.999,357127
set,0.06786322593688965,8382833,0.999,8391224,356770,0.999,357127
pyroaring,0.002140045166015625,9789584,0.1,97895840,7376864,0.1,73768640
set,0.6274890899658203,9789584,0.1,97895840,7376864,0.1,73768640
sortedset,10.894858360290527,9789584,0.1,97895840,7376864,0.1,73768640
cyroaring,0.0037822723388671875,9789584,0.1,97895840,7376864,0.1,73768640
set,0.24359989166259766,5130561,0.1,51305610,2326706,0.1,23267060
pyroaring,0.0008974075317382812,5130561,0.1,51305610,2326706,0.1,23267060
sortedset,4.9231040477752686,5130561,0.1,51305610,2326706,0.1,23267060
cyroaring,0.0016489028930664062,5130561,0.1,51305610,2326706,0.1,23267060
set,0.1356501579284668,6282074,0.999,6288362,4879273,0.999,4884157
sortedset,0.8801932334899902,6282074,0.999,6288362,4879273,0.999,4884157
cyroaring,3.504753112792969e-05,6282074,0.999,6288362,4879273,0.999,4884157
pyroaring,8.225440979003906e-05,6282074,0.999,6288362,4879273,0.999,4884157
cyroaring,1.52587890625e-05,366191,0.999,366557,5828740,0.999,5834574
set,0.06982851028442383,366191,0.999,366557,5828740,0.999,5834574
sortedset,0.774897575378418,366191,0.999,366557,5828740,0.999,5834574
pyroaring,2.4318695068359375e-05,366191,0.999,366557,5828740,0.999,5834574
set,0.11104869842529297,6461734,0.999,6468202,3168699,0.999,3171870
sortedset,1.3899569511413574,6461734,0.999,6468202,3168699,0.999,3171870
cyroaring,3.075599670410156e-05,6461734,0.999,6468202,3168699,0.999,3171870
pyroaring,6.008148193359375e-05,6461734,0.999,6468202,3168699,0.999,3171870
set,0.6141266822814941,9535867,0.1,95358670,7361118,0.1,73611180
pyroaring,0.002092599868774414,9535867,0.1,95358670,7361118,0.1,73611180
cyroaring,0.0019271373748779297,9535867,0.1,95358670,7361118,0.1,73611180
sortedset,10.614116430282593,9535867,0.1,95358670,7361118,0.1,73611180
pyroaring,0.00033926963806152344,9396555,0.5,18793110,9660277,0.5,19320554
cyroaring,0.00037932395935058594,9396555,0.5,18793110,9660277,0.5,19320554
sortedset,3.4081907272338867,9396555,0.5,18793110,9660277,0.5,19320554
set,0.4155600070953369,9396555,0.5,18793110,9660277,0.5,19320554
sortedset,0.7495682239532471,4939008,0.999,4943951,5451671,0.999,5457128
pyroaring,8.130073547363281e-05,4939008,0.999,4943951,5451671,0.999,5457128
cyroaring,3.504753112792969e-05,4939008,0.999,4943951,5451671,0.999,5457128
set,0.12763452529907227,4939008,0.999,4943951,5451671,0.999,5457128
set,0.3607206344604492,3143119,0.01,314311900,5533324,0.01,553332400
sortedset,6.513294458389282,3143119,0.01,314311900,5533324,0.01,553332400
pyroaring,0.008381366729736328,3143119,0.01,314311900,5533324,0.01,553332400
cyroaring,0.0296785831451416,3143119,0.01,314311900,5533324,0.01,553332400
set,0.1590137481689453,3162747,0.999,3165912,8381522,0.999,8389911
cyroaring,3.0040740966796875e-05,3162747,0.999,3165912,8381522,0.999,8389911
sortedset,0.9806594848632812,3162747,0.999,3165912,8381522,0.999,8389911
pyroaring,6.079673767089844e-05,3162747,0.999,3165912,8381522,0.999,8389911
sortedset,0.953117847442627,5144673,0.999,5149822,7234291,0.999,7241532
pyroaring,8.535385131835938e-05,5144673,0.999,5149822,7234291,0.999,7241532
set,0.19531583786010742,5144673,0.999,5149822,7234291,0.999,7241532
cyroaring,3.647804260253906e-05,5144673,0.999,5149822,7234291,0.999,7241532
cyroaring,0.00015807151794433594,5183844,0.5,10367688,815816,0.5,1631632
set,0.09583711624145508,5183844,0.5,10367688,815816,0.5,1631632
pyroaring,0.0001804828643798828,5183844,0.5,10367688,815816,0.5,1631632
sortedset,0.8792476654052734,5183844,0.5,10367688,815816,0.5,1631632
cyroaring,0.00109100341796875,7782328,0.1,77823280,496106,0.1,4961060
pyroaring,0.0012788772583007812,7782328,0.1,77823280,496106,0.1,4961060
sortedset,5.51612114906311,7782328,0.1,77823280,496106,0.1,4961060
set,0.19759917259216309,7782328,0.1,77823280,496106,0.1,4961060
cyroaring,0.045346975326538086,9331771,0.01,933177100,4595710,0.01,459571000
pyroaring,0.012767791748046875,9331771,0.01,933177100,4595710,0.01,459571000
set,0.44439148902893066,9331771,0.01,933177100,4595710,0.01,459571000
sortedset,13.173218965530396,9331771,0.01,933177100,4595710,0.01,459571000
sortedset,1.0473899841308594,7735691,0.999,7743434,7492624,0.999,7500124
cyroaring,4.601478576660156e-05,7735691,0.999,7743434,7492624,0.999,7500124
pyroaring,0.00011467933654785156,7735691,0.999,7743434,7492624,0.999,7500124
set,0.24200201034545898,7735691,0.999,7743434,7492624,0.999,7500124
pyroaring,0.004820108413696289,2748832,0.01,274883200,1903283,0.01,190328300
cyroaring,0.01691150665283203,2748832,0.01,274883200,1903283,0.01,190328300
sortedset,2.7740461826324463,2748832,0.01,274883200,1903283,0.01,190328300
set,0.15105509757995605,2748832,0.01,274883200,1903283,0.01,190328300
set,0.24860835075378418,2063934,0.5,4127868,8451390,0.5,16902780
cyroaring,0.00020575523376464844,2063934,0.5,4127868,8451390,0.5,16902780
pyroaring,0.00021529197692871094,2063934,0.5,4127868,8451390,0.5,16902780
sortedset,1.6387438774108887,2063934,0.5,4127868,8451390,0.5,16902780
pyroaring,0.0018706321716308594,9913314,0.1,99133140,3941278,0.1,39412780
sortedset,9.258213996887207,9913314,0.1,99133140,3941278,0.1,39412780
cyroaring,0.0016880035400390625,9913314,0.1,99133140,3941278,0.1,39412780
set,0.4412510395050049,9913314,0.1,99133140,3941278,0.1,39412780
sortedset,6.337478399276733,7916857,0.1,79168570,1747132,0.1,17471320
pyroaring,0.0013828277587890625,7916857,0.1,79168570,1747132,0.1,17471320
set,0.27496910095214844,7916857,0.1,79168570,1747132,0.1,17471320
cyroaring,0.0012040138244628906,7916857,0.1,79168570,1747132,0.1,17471320
set,0.07521772384643555,4942027,0.999,4946973,1851436,0.999,1853289
pyroaring,4.124641418457031e-05,4942027,0.999,4946973,1851436,0.999,1853289
sortedset,0.46544718742370605,4942027,0.999,4946973,1851436,0.999,1853289
cyroaring,2.3365020751953125e-05,4942027,0.999,4946973,1851436,0.999,1853289
set,0.0811004638671875,2406178,0.04,60154450,434149,0.04,10853725
cyroaring,0.005269527435302734,2406178,0.04,60154450,434149,0.04,10853725
sortedset,1.6697568893432617,2406178,0.04,60154450,434149,0.04,10853725
pyroaring,0.0011470317840576172,2406178,0.04,60154450,434149,0.04,10853725
pyroaring,0.0028061866760253906,595144,0.01,59514400,4277578,0.01,427757800
cyroaring,0.006559133529663086,595144,0.01,59514400,4277578,0.01,427757800
sortedset,3.410759925842285,595144,0.01,59514400,4277578,0.01,427757800
set,0.19925737380981445,595144,0.01,59514400,4277578,0.01,427757800
set,0.33805227279663086,3771031,0.1,37710310,4169566,0.1,41695660
cyroaring,0.0007998943328857422,3771031,0.1,37710310,4169566,0.1,41695660
sortedset,4.974997520446777,3771031,0.1,37710310,4169566,0.1,41695660
pyroaring,0.0008289813995361328,3771031,0.1,37710310,4169566,0.1,41695660
pyroaring,7.200241088867188e-05,5409400,0.999,5414814,4292353,0.999,4296649
cyroaring,3.147125244140625e-05,5409400,0.999,5414814,4292353,0.999,4296649
set,0.11758089065551758,5409400,0.999,5414814,4292353,0.999,4296649
sortedset,0.7290959358215332,5409400,0.999,5414814,4292353,0.999,4296649
cyroaring,1.7404556274414062e-05,3401454,0.999,3404858,673572,0.999,674246
sortedset,0.3103063106536865,3401454,0.999,3404858,673572,0.999,674246
pyroaring,2.5987625122070312e-05,3401454,0.999,3404858,673572,0.999,674246
set,0.039574384689331055,3401454,0.999,3404858,673572,0.999,674246
sortedset,4.710855960845947,4943973,0.01,494397300,1405285,0.01,140528500
pyroaring,0.004778385162353516,4943973,0.01,494397300,1405285,0.01,140528500
cyroaring,0.01424860954284668,4943973,0.01,494397300,1405285,0.01,140528500
set,0.19383573532104492,4943973,0.01,494397300,1405285,0.01,140528500
set,0.23747014999389648,9445827,0.5,18891654,3147416,0.5,6294832
pyroaring,0.0003139972686767578,9445827,0.5,18891654,3147416,0.5,6294832
sortedset,2.6479387283325195,9445827,0.5,18891654,3147416,0.5,6294832
cyroaring,0.0007250308990478516,9445827,0.5,18891654,3147416,0.5,6294832
sortedset,4.957202672958374,3375556,0.01,337555600,2833398,0.01,283339800
set,0.25812482833862305,3375556,0.01,337555600,2833398,0.01,283339800
cyroaring,0.02568960189819336,3375556,0.01,337555600,2833398,0.01,283339800
pyroaring,0.006687164306640625,3375556,0.01,337555600,2833398,0.01,283339800
set,0.5235841274261475,4335750,0.01,433575000,6971010,0.01,697101000
pyroaring,0.0111083984375,4335750,0.01,433575000,6971010,0.01,697101000
sortedset,9.17920994758606,4335750,0.01,433575000,6971010,0.01,697101000
cyroaring,0.04290366172790527,4335750,0.01,433575000,6971010,0.01,697101000
pyroaring,7.82012939453125e-05,8476350,0.999,8484834,4575120,0.999,4579699
sortedset,1.1794614791870117,8476350,0.999,8484834,4575120,0.999,4579699
set,0.1577281951904297,8476350,0.999,8484834,4575120,0.999,4579699
cyroaring,3.695487976074219e-05,8476350,0.999,8484834,4575120,0.999,4579699
sortedset,12.305811166763306,6417072,0.01,641707200,6835159,0.01,683515900
pyroaring,0.015030622482299805,6417072,0.01,641707200,6835159,0.01,683515900
set,0.5469038486480713,6417072,0.01,641707200,6835159,0.01,683515900
cyroaring,0.05872225761413574,6417072,0.01,641707200,6835159,0.01,683515900
cyroaring,0.07017040252685547,7630223,0.01,763022300,8375587,0.01,837558700
sortedset,11.846596717834473,7630223,0.01,763022300,8375587,0.01,837558700
pyroaring,0.018076181411743164,7630223,0.01,763022300,8375587,0.01,837558700
set,0.6280465126037598,7630223,0.01,763022300,8375587,0.01,837558700
sortedset,8.495556354522705,5166314,0.04,129157850,6376292,0.04,159407300
cyroaring,0.06049704551696777,5166314,0.04,129157850,6376292,0.04,159407300
set,0.5127987861633301,5166314,0.04,129157850,6376292,0.04,159407300
pyroaring,0.009152650833129883,5166314,0.04,129157850,6376292,0.04,159407300
pyroaring,2.4557113647460938e-05,6331962,0.999,6338300,245694,0.999,245939
cyroaring,2.193450927734375e-05,6331962,0.999,6338300,245694,0.999,245939
sortedset,0.9560611248016357,6331962,0.999,6338300,245694,0.999,245939
set,0.05876970291137695,6331962,0.999,6338300,245694,0.999,245939
sortedset,2.150066614151001,1165290,0.01,116529000,2397457,0.01,239745700
cyroaring,0.011769294738769531,1165290,0.01,116529000,2397457,0.01,239745700
pyroaring,0.0030362606048583984,1165290,0.01,116529000,2397457,0.01,239745700
set,0.1429147720336914,1165290,0.01,116529000,2397457,0.01,239745700
cyroaring,0.0007929801940917969,4823027,0.1,48230270,2282243,0.1,22822430
set,0.23494338989257812,4823027,0.1,48230270,2282243,0.1,22822430
pyroaring,0.0008499622344970703,4823027,0.1,48230270,2282243,0.1,22822430
sortedset,4.515214204788208,4823027,0.1,48230270,2282243,0.1,22822430
pyroaring,0.017232179641723633,9982398,0.01,998239800,6069224,0.01,606922400
sortedset,12.317988634109497,9982398,0.01,998239800,6069224,0.01,606922400
set,0.5362615585327148,9982398,0.01,998239800,6069224,0.01,606922400
cyroaring,0.060263872146606445,9982398,0.01,998239800,6069224,0.01,606922400
pyroaring,0.00021767616271972656,7085482,0.5,14170964,2713388,0.5,5426776
sortedset,2.106598138809204,7085482,0.5,14170964,2713388,0.5,5426776
set,0.17546296119689941,7085482,0.5,14170964,2713388,0.5,5426776
cyroaring,0.0002231597900390625,7085482,0.5,14170964,2713388,0.5,5426776
sortedset,4.633378982543945,4545392,0.01,454539200,1352015,0.01,135201500
pyroaring,0.0044519901275634766,4545392,0.01,454539200,1352015,0.01,135201500
cyroaring,0.013694286346435547,4545392,0.01,454539200,1352015,0.01,135201500
set,0.17685651779174805,4545392,0.01,454539200,1352015,0.01,135201500
sortedset,0.6537766456604004,7618308,0.999,7625933,715562,0.999,716278
cyroaring,2.5510787963867188e-05,7618308,0.999,7625933,715562,0.999,716278
pyroaring,3.218650817871094e-05,7618308,0.999,7625933,715562,0.999,716278
set,0.07173609733581543,7618308,0.999,7625933,715562,0.999,716278
pyroaring,0.013556718826293945,9979038,0.04,249475950,7433396,0.04,185834900
cyroaring,0.0846242904663086,9979038,0.04,249475950,7433396,0.04,185834900
sortedset,13.58763313293457,9979038,0.04,249475950,7433396,0.04,185834900
set,0.5862388610839844,9979038,0.04,249475950,7433396,0.04,185834900
set,0.2547175884246826,8598676,0.5,17197352,3739037,0.5,7478074
sortedset,2.458690881729126,8598676,0.5,17197352,3739037,0.5,7478074
cyroaring,0.00030040740966796875,8598676,0.5,17197352,3739037,0.5,7478074
pyroaring,0.0002913475036621094,8598676,0.5,17197352,3739037,0.5,7478074
cyroaring,0.0014290809631347656,4207139,0.1,42071390,7901743,0.1,79017430
pyroaring,0.0016078948974609375,4207139,0.1,42071390,7901743,0.1,79017430
set,0.5650098323822021,4207139,0.1,42071390,7901743,0.1,79017430
sortedset,7.825456380844116,4207139,0.1,42071390,7901743,0.1,79017430
cyroaring,0.0001850128173828125,2510047,0.5,5020094,6666770,0.5,13333540
pyroaring,0.0001862049102783203,2510047,0.5,5020094,6666770,0.5,13333540
set,0.24423742294311523,2510047,0.5,5020094,6666770,0.5,13333540
sortedset,1.7210021018981934,2510047,0.5,5020094,6666770,0.5,13333540
sortedset,0.4245188236236572,1304441,0.999,1305746,4427601,0.999,4432033
set,0.07450437545776367,1304441,0.999,1305746,4427601,0.999,4432033
cyroaring,1.9311904907226562e-05,1304441,0.999,1305746,4427601,0.999,4432033
pyroaring,3.504753112792969e-05,1304441,0.999,1305746,4427601,0.999,4432033
pyroaring,0.00012946128845214844,8299927,0.999,8308235,9152115,0.999,9161276
set,0.29883384704589844,8299927,0.999,8308235,9152115,0.999,9161276
sortedset,1.2822508811950684,8299927,0.999,8308235,9152115,0.999,9161276
cyroaring,5.125999450683594e-05,8299927,0.999,8308235,9152115,0.999,9161276
cyroaring,0.000354766845703125,2850595,0.1,28505950,305794,0.1,3057940
set,0.0856330394744873,2850595,0.1,28505950,305794,0.1,3057940
pyroaring,0.0003409385681152344,2850595,0.1,28505950,305794,0.1,3057940
sortedset,2.2553164958953857,2850595,0.1,28505950,305794,0.1,3057940
set,0.12968158721923828,6296524,0.999,6302826,4477171,0.999,4481652
pyroaring,7.796287536621094e-05,6296524,0.999,6302826,4477171,0.999,4481652
cyroaring,3.4332275390625e-05,6296524,0.999,6302826,4477171,0.999,4481652
sortedset,0.867070198059082,6296524,0.999,6302826,4477171,0.999,4481652
pyroaring,0.0005047321319580078,26053,0.04,651325,2571057,0.04,64276425
sortedset,1.4323430061340332,26053,0.04,651325,2571057,0.04,64276425
set,0.09653449058532715,26053,0.04,651325,2571057,0.04,64276425
cyroaring,0.0007424354553222656,26053,0.04,651325,2571057,0.04,64276425
set,0.24842596054077148,1182930,0.04,29573250,4727163,0.04,118179075
sortedset,4.229404926300049,1182930,0.04,29573250,4727163,0.04,118179075
pyroaring,0.0028579235076904297,1182930,0.04,29573250,4727163,0.04,118179075
cyroaring,0.013970136642456055,1182930,0.04,29573250,4727163,0.04,118179075
sortedset,3.342409372329712,989781,0.1,9897810,3895659,0.1,38956590
cyroaring,0.0012712478637695312,989781,0.1,9897810,3895659,0.1,38956590
pyroaring,0.0005640983581542969,989781,0.1,9897810,3895659,0.1,38956590
set,0.19934654235839844,989781,0.1,9897810,3895659,0.1,38956590
sortedset,12.439140319824219,8676372,0.01,867637200,3861779,0.01,386177900
pyroaring,0.012896060943603516,8676372,0.01,867637200,3861779,0.01,386177900
set,0.3969273567199707,8676372,0.01,867637200,3861779,0.01,386177900
cyroaring,0.03856539726257324,8676372,0.01,867637200,3861779,0.01,386177900
cyroaring,0.0006039142608642578,3320396,0.1,33203960,2686372,0.1,26863720
pyroaring,0.0006167888641357422,3320396,0.1,33203960,2686372,0.1,26863720
sortedset,4.089582920074463,3320396,0.1,33203960,2686372,0.1,26863720
set,0.24326395988464355,3320396,0.1,33203960,2686372,0.1,26863720
set,0.21100854873657227,6635621,0.01,663562100,1057445,0.01,105744500
cyroaring,0.013418436050415039,6635621,0.01,663562100,1057445,0.01,105744500
sortedset,5.932057619094849,6635621,0.01,663562100,1057445,0.01,105744500
pyroaring,0.005376577377319336,6635621,0.01,663562100,1057445,0.01,105744500
set,0.13994050025939941,8895971,0.999,8904875,3287728,0.999,3291019
pyroaring,6.651878356933594e-05,8895971,0.999,8904875,3287728,0.999,3291019
cyroaring,3.5762786865234375e-05,8895971,0.999,8904875,3287728,0.999,3291019
sortedset,1.1506085395812988,8895971,0.999,8904875,3287728,0.999,3291019
sortedset,9.26246428489685,9884237,0.04,247105925,3188805,0.04,79720125
set,0.4118468761444092,9884237,0.04,247105925,3188805,0.04,79720125
cyroaring,0.04121518135070801,9884237,0.04,247105925,3188805,0.04,79720125
pyroaring,0.007294416427612305,9884237,0.04,247105925,3188805,0.04,79720125
cyroaring,9.846687316894531e-05,1021608,0.5,2043216,3876539,0.5,7753078
set,0.11955451965332031,1021608,0.5,2043216,3876539,0.5,7753078
sortedset,0.699293851852417,1021608,0.5,2043216,3876539,0.5,7753078
pyroaring,0.0001068115234375,1021608,0.5,2043216,3876539,0.5,7753078
sortedset,7.4732911586761475,6319150,0.01,631915000,1679915,0.01,167991500
pyroaring,0.00606989860534668,6319150,0.01,631915000,1679915,0.01,167991500
set,0.22919034957885742,6319150,0.01,631915000,1679915,0.01,167991500
cyroaring,0.016350507736206055,6319150,0.01,631915000,1679915,0.01,167991500
sortedset,10.762312650680542,5540430,0.04,138510750,9964342,0.04,249108550
pyroaring,0.014540433883666992,5540430,0.04,138510750,9964342,0.04,249108550
cyroaring,0.06380105018615723,5540430,0.04,138510750,9964342,0.04,249108550
set,0.6321258544921875,5540430,0.04,138510750,9964342,0.04,249108550
set,0.4122493267059326,1999725,0.01,199972500,7300117,0.01,730011700
pyroaring,0.006901264190673828,1999725,0.01,199972500,7300117,0.01,730011700
cyroaring,0.01949596405029297,1999725,0.01,199972500,7300117,0.01,730011700
sortedset,6.948655605316162,1999725,0.01,199972500,7300117,0.01,730011700
set,0.3275465965270996,7275625,0.1,72756250,2819096,0.1,28190960
sortedset,6.420384645462036,7275625,0.1,72756250,2819096,0.1,28190960
cyroaring,0.0017566680908203125,7275625,0.1,72756250,2819096,0.1,28190960
pyroaring,0.0013275146484375,7275625,0.1,72756250,2819096,0.1,28190960
cyroaring,3.600120544433594e-05,4953159,0.999,4958117,8972845,0.999,8981826
set,0.2006680965423584,4953159,0.999,4958117,8972845,0.999,8981826
sortedset,1.9869749546051025,4953159,0.999,4958117,8972845,0.999,8981826
pyroaring,8.392333984375e-05,4953159,0.999,4958117,8972845,0.999,8981826
cyroaring,8.392333984375e-05,2229968,0.5,4459936,1583301,0.5,3166602
set,0.08554458618164062,2229968,0.5,4459936,1583301,0.5,3166602
pyroaring,8.249282836914062e-05,2229968,0.5,4459936,1583301,0.5,3166602
sortedset,0.5403685569763184,2229968,0.5,4459936,1583301,0.5,3166602
set,0.4485743045806885,3327289,0.01,332728900,6697192,0.01,669719200
cyroaring,0.03354167938232422,3327289,0.01,332728900,6697192,0.01,669719200
sortedset,7.331914663314819,3327289,0.01,332728900,6697192,0.01,669719200
pyroaring,0.009452104568481445,3327289,0.01,332728900,6697192,0.01,669719200
set,0.14574027061462402,5311931,0.5,10623862,2198975,0.5,4397950
pyroaring,0.00017833709716796875,5311931,0.5,10623862,2198975,0.5,4397950
cyroaring,0.00019693374633789062,5311931,0.5,10623862,2198975,0.5,4397950
sortedset,1.15301513671875,5311931,0.5,10623862,2198975,0.5,4397950
sortedset,2.335547685623169,3988031,0.1,39880310,448580,0.1,4485800
pyroaring,0.0005803108215332031,3988031,0.1,39880310,448580,0.1,4485800
cyroaring,0.0005514621734619141,3988031,0.1,39880310,448580,0.1,4485800
set,0.11155009269714355,3988031,0.1,39880310,448580,0.1,4485800
sortedset,1.1377859115600586,9464579,0.999,9474053,8553001,0.999,8561562
set,0.22928476333618164,9464579,0.999,9474053,8553001,0.999,8561562
pyroaring,0.00012803077697753906,9464579,0.999,9474053,8553001,0.999,8561562
cyroaring,5.1975250244140625e-05,9464579,0.999,9474053,8553001,0.999,8561562
pyroaring,0.0001323223114013672,8867522,0.999,8876398,9944292,0.999,9954246
sortedset,1.3536620140075684,8867522,0.999,8876398,9944292,0.999,9954246
set,0.2362513542175293,8867522,0.999,8876398,9944292,0.999,9954246
cyroaring,5.316734313964844e-05,8867522,0.999,8876398,9944292,0.999,9954246
pyroaring,0.0001976490020751953,5419032,0.5,10838064,5747865,0.5,11495730
sortedset,2.1753523349761963,5419032,0.5,10838064,5747865,0.5,11495730
set,0.24570226669311523,5419032,0.5,10838064,5747865,0.5,11495730
cyroaring,0.0002143383026123047,5419032,0.5,10838064,5747865,0.5,11495730
pyroaring,0.01144266128540039,6666886,0.01,666688600,4063365,0.01,406336500
sortedset,7.001901388168335,6666886,0.01,666688600,4063365,0.01,406336500
cyroaring,0.04025721549987793,6666886,0.01,666688600,4063365,0.01,406336500
set,0.34156203269958496,6666886,0.01,666688600,4063365,0.01,406336500
sortedset,3.4000468254089355,9615349,0.5,19230698,9040571,0.5,18081142
cyroaring,0.0003676414489746094,9615349,0.5,19230698,9040571,0.5,18081142
pyroaring,0.0003330707550048828,9615349,0.5,19230698,9040571,0.5,18081142
set,0.4067666530609131,9615349,0.5,19230698,9040571,0.5,18081142
cyroaring,2.9325485229492188e-05,3290449,0.999,3293742,5190442,0.999,5195637
sortedset,0.839709997177124,3290449,0.999,3293742,5190442,0.999,5195637
pyroaring,6.270408630371094e-05,3290449,0.999,3293742,5190442,0.999,5195637
set,0.1380019187927246,3290449,0.999,3293742,5190442,0.999,5195637
cyroaring,0.051415205001831055,5525460,0.01,552546000,7162176,0.01,716217600
pyroaring,0.013450860977172852,5525460,0.01,552546000,7162176,0.01,716217600
sortedset,9.398884057998657,5525460,0.01,552546000,7162176,0.01,716217600
set,0.5318565368652344,5525460,0.01,552546000,7162176,0.01,716217600
set,0.22391963005065918,5229601,0.01,522960100,1927208,0.01,192720800
pyroaring,0.005875110626220703,5229601,0.01,522960100,1927208,0.01,192720800
sortedset,5.3971288204193115,5229601,0.01,522960100,1927208,0.01,192720800
cyroaring,0.02020549774169922,5229601,0.01,522960100,1927208,0.01,192720800
pyroaring,0.0001862049102783203,95193,0.5,190386,8375251,0.5,16750502
cyroaring,0.00017189979553222656,95193,0.5,190386,8375251,0.5,16750502
sortedset,1.8728272914886475,95193,0.5,190386,8375251,0.5,16750502
set,0.16663527488708496,95193,0.5,190386,8375251,0.5,16750502
pyroaring,0.01607537269592285,6749072,0.01,674907200,8047952,0.01,804795200
set,0.6240417957305908,6749072,0.01,674907200,8047952,0.01,804795200
sortedset,9.623904466629028,6749072,0.01,674907200,8047952,0.01,804795200
cyroaring,0.06479525566101074,6749072,0.01,674907200,8047952,0.01,804795200
set,0.5303747653961182,5424974,0.04,135624350,6135232,0.04,153380800
cyroaring,0.06171274185180664,5424974,0.04,135624350,6135232,0.04,153380800
pyroaring,0.009438037872314453,5424974,0.04,135624350,6135232,0.04,153380800
sortedset,7.274560213088989,5424974,0.04,135624350,6135232,0.04,153380800
cyroaring,0.0003113746643066406,9040492,0.5,18080984,6110787,0.5,12221574
pyroaring,0.0003101825714111328,9040492,0.5,18080984,6110787,0.5,12221574
sortedset,2.9668667316436768,9040492,0.5,18080984,6110787,0.5,12221574
set,0.3296387195587158,9040492,0.5,18080984,6110787,0.5,12221574
set,0.3435201644897461,9590523,0.1,95905230,1776593,0.1,17765930
sortedset,7.920013189315796,9590523,0.1,95905230,1776593,0.1,17765930
pyroaring,0.001689910888671875,9590523,0.1,95905230,1776593,0.1,17765930
cyroaring,0.0014488697052001953,9590523,0.1,95905230,1776593,0.1,17765930
cyroaring,3.409385681152344e-05,4855184,0.999,4860044,5900411,0.999,5906317
sortedset,0.8491792678833008,4855184,0.999,4860044,5900411,0.999,5906317
set,0.13697123527526855,4855184,0.999,4860044,5900411,0.999,5906317
pyroaring,8.130073547363281e-05,4855184,0.999,4860044,5900411,0.999,5906317
sortedset,7.440918445587158,5458937,0.01,545893700,4860086,0.01,486008600
cyroaring,0.0463104248046875,5458937,0.01,545893700,4860086,0.01,486008600
pyroaring,0.01151132583618164,5458937,0.01,545893700,4860086,0.01,486008600
set,0.3497159481048584,5458937,0.01,545893700,4860086,0.01,486008600
cyroaring,0.0506746768951416,8497816,0.01,849781600,5244511,0.01,524451100
set,0.45667600631713867,8497816,0.01,849781600,5244511,0.01,524451100
sortedset,9.28661060333252,8497816,0.01,849781600,5244511,0.01,524451100
pyroaring,0.013584375381469727,8497816,0.01,849781600,5244511,0.01,524451100
sortedset,2.790923595428467,2537232,0.01,253723200,2101886,0.01,210188600
cyroaring,0.01842331886291504,2537232,0.01,253723200,2101886,0.01,210188600
set,0.1540207862854004,2537232,0.01,253723200,2101886,0.01,210188600
pyroaring,0.0048525333404541016,2537232,0.01,253723200,2101886,0.01,210188600
cyroaring,0.0013492107391357422,9083135,0.1,90831350,1332439,0.1,13324390
set,0.3045320510864258,9083135,0.1,90831350,1332439,0.1,13324390
pyroaring,0.0015399456024169922,9083135,0.1,90831350,1332439,0.1,13324390
sortedset,6.9013776779174805,9083135,0.1,90831350,1332439,0.1,13324390
pyroaring,0.009979248046875,8456425,0.04,211410625,5064311,0.04,126607775
sortedset,12.408942937850952,8456425,0.04,211410625,5064311,0.04,126607775
set,0.4391927719116211,8456425,0.04,211410625,5064311,0.04,126607775
cyroaring,0.060956478118896484,8456425,0.04,211410625,5064311,0.04,126607775
sortedset,7.13011360168457,1723243,0.04,43081075,8816342,0.04,220408550
pyroaring,0.007515668869018555,1723243,0.04,43081075,8816342,0.04,220408550
set,0.43135833740234375,1723243,0.04,43081075,8816342,0.04,220408550
cyroaring,0.021401643753051758,1723243,0.04,43081075,8816342,0.04,220408550
cyroaring,0.004519939422607422,391923,0.01,39192300,3561517,0.01,356151700
set,0.16805601119995117,391923,0.01,39192300,3561517,0.01,356151700
sortedset,2.423743486404419,391923,0.01,39192300,3561517,0.01,356151700
